selections	count
fans:110-120;funny:>1000	3
cool:>1000;useful:1600-1700	3
funny:700-800;useful:1600-1700	3
review_count:900-1000;yelping_since:2009	3
funny:600-700;review_count:200-300	3
fans:50-60;yelping_since:2009	3
fans:40-50;useful:1500-1600	3
useful:1900-2000;yelping_since:2009	3
useful:700-800;yelping_since:2010	3
funny:800-900;review_count:900-1000	3
review_count:300-400;useful:200-300	3
average_stars:3.0-3.5;useful:400-500	3
fans:100-110;review_count:800-900	3
funny:500-600;review_count:400-500	3
cool:900-1000;fans:80-90	3
fans:20-30;useful:1000-1100	3
review_count:900-1000;useful:1700-1800	3
average_stars:3.0-3.5;cool:500-600	3
average_stars:3.5-4.0;yelping_since:2005	3
cool:600-700;review_count:300-400	3
cool:500-600;yelping_since:2009	3
cool:300-400;yelping_since:2006	3
review_count:500-600;yelping_since:2009	3
review_count:700-800;yelping_since:2006	3
cool:>1000;useful:1700-1800	3
cool:600-700;yelping_since:2007	3
cool:>1000;funny:800-900	3
average_stars:4.0-4.5;fans:70-80	3
average_stars:4.0-4.5;fans:100-110	3
review_count:300-400;useful:1300-1400	3
useful:1400-1500;yelping_since:2009	3
cool:>1000;fans:110-120	3
funny:300-400;useful:500-600	3
cool:>1000;useful:1500-1600	3
funny:200-300;useful:400-500	3
fans:90-100;funny:700-800	3
useful:1100-1200;yelping_since:2011	3
cool:400-500;useful:900-1000	3
average_stars:3.5-4.0;cool:900-1000	3
review_count:400-500;useful:1400-1500	3
fans:90-100;review_count:600-700	3
cool:500-600;useful:1300-1400	3
funny:400-500;useful:1000-1100	3
cool:200-300;fans:40-50	3
funny:400-500;useful:500-600	3
funny:0-100;useful:500-600	3
review_count:0-100;useful:100-200	3
fans:40-50;useful:1100-1200	3
cool:500-600;funny:400-500	3
cool:500-600;fans:50-60	2
cool:300-400;fans:50-60	2
fans:30-40;useful:1200-1300	2
funny:>1000;useful:1400-1500	2
funny:>1000;useful:1900-2000	2
funny:400-500;useful:900-1000	2
useful:100-200;yelping_since:2012	2
funny:500-600;useful:800-900	2
cool:800-900;fans:40-50	2
cool:200-300;funny:300-400	2
fans:30-40;yelping_since:2011	2
fans:0-10;yelping_since:2012	2
cool:300-400;review_count:600-700	2
funny:0-100;yelping_since:2012	2
funny:700-800;review_count:200-300	2
review_count:700-800;yelping_since:2007	2
average_stars:3.0-3.5;review_count:700-800	2
funny:600-700;yelping_since:2006	2
cool:700-800;useful:1100-1200	2
average_stars:3.5-4.0;useful:900-1000	2
fans:30-40;funny:>1000	2
review_count:100-200;useful:1100-1200	2
useful:0-100;yelping_since:2008	2
fans:40-50;useful:1200-1300	2
fans:>200;review_count:400-500	2
fans:100-110;review_count:300-400	2
cool:600-700;fans:40-50	2
fans:60-70;funny:700-800	2
review_count:500-600;useful:700-800	2
review_count:200-300;useful:0-100	2
fans:60-70;yelping_since:2006	2
fans:170-180;funny:700-800	2
funny:900-1000;yelping_since:2008	2
fans:60-70;funny:800-900	2
review_count:400-500;useful:900-1000	2
fans:90-100;useful:1200-1300	2
fans:110-120;review_count:900-1000	2
fans:30-40;funny:700-800	2
useful:800-900;yelping_since:2011	2
fans:70-80;review_count:800-900	2
average_stars:2.5-3.0;funny:0-100	2
average_stars:3.0-3.5;fans:80-90	2
fans:>200;review_count:800-900	2
funny:300-400;useful:200-300	2
fans:50-60;review_count:100-200	2
funny:700-800;yelping_since:2006	2
funny:500-600;useful:1400-1500	2
funny:0-100;review_count:0-100	2
cool:800-900;funny:700-800	2
cool:900-1000;funny:600-700	2
review_count:700-800;useful:1100-1200	2
cool:700-800;yelping_since:2005	2
fans:60-70;useful:1500-1600	2
fans:20-30;useful:1100-1200	2
funny:>1000;useful:1500-1600	2
review_count:600-700;useful:800-900	2
cool:700-800;review_count:800-900	2
funny:700-800;useful:1200-1300	2
review_count:300-400;useful:1200-1300	2
fans:60-70;useful:1400-1500	2
cool:800-900;useful:1200-1300	2
average_stars:3.5-4.0;useful:1600-1700	2
review_count:900-1000;useful:600-700	2
fans:50-60;yelping_since:2008	2
cool:500-600;useful:1200-1300	2
funny:800-900;useful:1600-1700	2
funny:800-900;useful:>2000	2
average_stars:2.5-3.0;cool:0-100	2
cool:800-900;yelping_since:2008	2
fans:60-70;useful:1100-1200	2
funny:200-300;useful:200-300	2
fans:20-30;funny:600-700	2
fans:80-90;review_count:800-900	2
fans:120-130;review_count:500-600	2
review_count:400-500;useful:1100-1200	2
review_count:500-600;useful:400-500	2
review_count:700-800;yelping_since:2010	2
useful:1300-1400;yelping_since:2009	2
cool:300-400;review_count:500-600	2
funny:700-800;useful:1500-1600	2
useful:1700-1800;yelping_since:2008	2
cool:300-400;useful:900-1000	2
fans:100-110;yelping_since:2007	2
cool:0-100;useful:300-400	2
funny:100-200;useful:100-200	2
fans:30-40;useful:1400-1500	2
useful:800-900;yelping_since:2009	2
cool:900-1000;fans:60-70	2
fans:50-60;review_count:600-700	2
fans:50-60;useful:800-900	2
average_stars:4.0-4.5;useful:1100-1200	2
cool:800-900;useful:1500-1600	2
fans:90-100;yelping_since:2007	2
cool:400-500;review_count:700-800	2
cool:0-100;review_count:400-500	2
average_stars:3.5-4.0;useful:1900-2000	2
average_stars:3.5-4.0;fans:70-80	2
cool:500-600;useful:1400-1500	2
funny:100-200;review_count:500-600	2
review_count:100-200;yelping_since:2012	2
cool:0-100;review_count:0-100	2
fans:100-110;review_count:400-500	2
cool:100-200;review_count:500-600	2
cool:400-500;fans:10-20	2
cool:700-800;useful:1000-1100	2
fans:90-100;yelping_since:2010	2
review_count:800-900;yelping_since:2010	2
cool:800-900;fans:100-110	2
funny:500-600;yelping_since:2009	2
useful:400-500;yelping_since:2006	2
cool:900-1000;review_count:400-500	2
cool:600-700;useful:1300-1400	2
funny:400-500;yelping_since:2010	2
useful:1000-1100;yelping_since:2008	2
review_count:400-500;useful:1300-1400	2
review_count:400-500;yelping_since:2011	2
average_stars:3.0-3.5;useful:1000-1100	2
average_stars:4.5-5.0;yelping_since:2011	2
review_count:900-1000;yelping_since:2010	2
cool:900-1000;useful:1500-1600	2
cool:400-500;yelping_since:2010	2
fans:40-50;useful:800-900	2
review_count:700-800;useful:1000-1100	2
fans:0-10;review_count:0-100	2
fans:110-120;yelping_since:2006	2
average_stars:3.0-3.5;useful:1400-1500	2
average_stars:4.0-4.5;yelping_since:2012	2
fans:30-40;funny:500-600	2
funny:300-400;yelping_since:2011	2
average_stars:4.0-4.5;useful:700-800	2
cool:100-200;useful:100-200	2
cool:600-700;useful:1200-1300	2
average_stars:3.0-3.5;cool:400-500	2
cool:500-600;review_count:400-500	2
fans:20-30;review_count:600-700	2
funny:600-700;useful:1000-1100	2
funny:700-800;yelping_since:2008	2
cool:0-100;yelping_since:2012	2
fans:30-40;useful:900-1000	2
fans:100-110;useful:1900-2000	2
cool:700-800;fans:30-40	2
fans:70-80;useful:>2000	2
useful:1500-1600;yelping_since:2008	2
average_stars:3.5-4.0;useful:1500-1600	2
cool:300-400;fans:0-10	2
fans:40-50;yelping_since:2006	2
cool:500-600;yelping_since:2006	2
cool:>1000;funny:600-700	2
fans:60-70;yelping_since:2008	2
fans:110-120;useful:>2000	2
fans:40-50;useful:>2000	1
fans:110-120;review_count:600-700	1
cool:500-600;funny:600-700	1
cool:700-800;useful:1300-1400	1
fans:120-130;yelping_since:2009	1
funny:>1000;yelping_since:2005	1
review_count:700-800;useful:1600-1700	1
funny:500-600;yelping_since:2008	1
fans:40-50;funny:500-600	1
fans:60-70;yelping_since:2011	1
funny:500-600;review_count:500-600	1
fans:50-60;review_count:700-800	1
useful:900-1000;yelping_since:2006	1
fans:80-90;yelping_since:2006	1
cool:700-800;yelping_since:2009	1
funny:500-600;useful:1700-1800	1
average_stars:4.0-4.5;funny:900-1000	1
average_stars:3.5-4.0;cool:700-800	1
useful:1900-2000;yelping_since:2006	1
fans:40-50;useful:1700-1800	1
average_stars:4.0-4.5;review_count:700-800	1
average_stars:4.0-4.5;useful:1900-2000	1
funny:300-400;useful:900-1000	1
cool:400-500;funny:100-200	1
average_stars:3.0-3.5;useful:1500-1600	1
fans:20-30;useful:900-1000	1
useful:1300-1400;yelping_since:2007	1
review_count:400-500;useful:300-400	1
fans:40-50;useful:700-800	1
cool:500-600;useful:800-900	1
fans:30-40;useful:1000-1100	1
review_count:500-600;useful:900-1000	1
fans:90-100;review_count:500-600	1
fans:70-80;yelping_since:2006	1
cool:900-1000;fans:50-60	1
funny:700-800;yelping_since:2011	1
average_stars:4.0-4.5;cool:700-800	1
funny:700-800;review_count:700-800	1
average_stars:3.0-3.5;cool:900-1000	1
review_count:100-200;yelping_since:2005	1
funny:900-1000;review_count:500-600	1
cool:100-200;funny:300-400	1
fans:30-40;funny:600-700	1
useful:1100-1200;yelping_since:2010	1
review_count:200-300;useful:800-900	1
fans:80-90;funny:300-400	1
cool:>1000;useful:1900-2000	1
fans:10-20;review_count:700-800	1
fans:0-10;useful:600-700	1
fans:40-50;funny:800-900	1
cool:200-300;review_count:500-600	1
cool:400-500;review_count:500-600	1
funny:600-700;review_count:700-800	1
fans:70-80;useful:1000-1100	1
useful:1200-1300;yelping_since:2008	1
cool:500-600;yelping_since:2007	1
fans:80-90;review_count:600-700	1
average_stars:4.0-4.5;useful:1500-1600	1
funny:800-900;useful:1300-1400	1
useful:900-1000;yelping_since:2009	1
fans:40-50;funny:700-800	1
average_stars:3.0-3.5;useful:0-100	1
fans:40-50;useful:500-600	1
funny:300-400;useful:1100-1200	1
fans:10-20;useful:800-900	1
fans:70-80;review_count:400-500	1
useful:1500-1600;yelping_since:2011	1
average_stars:3.5-4.0;fans:180-190	1
review_count:200-300;useful:1100-1200	1
cool:>1000;yelping_since:2011	1
cool:200-300;review_count:600-700	1
fans:40-50;useful:1400-1500	1
cool:600-700;yelping_since:2006	1
cool:900-1000;funny:700-800	1
funny:400-500;useful:700-800	1
useful:1100-1200;yelping_since:2009	1
cool:200-300;review_count:900-1000	1
cool:800-900;useful:1400-1500	1
cool:>1000;fans:180-190	1
fans:80-90;yelping_since:2008	1
cool:300-400;useful:300-400	1
average_stars:3.5-4.0;funny:900-1000	1
cool:800-900;review_count:500-600	1
average_stars:3.0-3.5;useful:1900-2000	1
review_count:300-400;useful:>2000	1
cool:700-800;funny:400-500	1
fans:40-50;review_count:100-200	1
fans:70-80;yelping_since:2008	1
review_count:500-600;yelping_since:2005	1
average_stars:4.0-4.5;cool:600-700	1
cool:700-800;fans:40-50	1
funny:400-500;useful:400-500	1
cool:200-300;yelping_since:2011	1
funny:>1000;review_count:200-300	1
cool:100-200;review_count:600-700	1
cool:>1000;funny:700-800	1
fans:110-120;yelping_since:2008	1
cool:900-1000;yelping_since:2007	1
fans:80-90;funny:800-900	1
cool:900-1000;review_count:500-600	1
cool:900-1000;useful:1200-1300	1
fans:70-80;yelping_since:2009	1
fans:10-20;yelping_since:2005	1
review_count:300-400;useful:1400-1500	1
fans:30-40;funny:0-100	1
fans:180-190;useful:>2000	1
funny:500-600;review_count:600-700	1
review_count:300-400;useful:100-200	1
cool:500-600;funny:800-900	1
review_count:500-600;useful:600-700	1
cool:700-800;funny:700-800	1
fans:50-60;review_count:300-400	1
review_count:500-600;useful:1000-1100	1
fans:120-130;yelping_since:2010	1
fans:20-30;funny:>1000	1
useful:1300-1400;yelping_since:2010	1
useful:1200-1300;yelping_since:2006	1
cool:200-300;yelping_since:2005	1
funny:400-500;review_count:600-700	1
fans:50-60;funny:900-1000	1
review_count:200-300;yelping_since:2005	1
funny:900-1000;yelping_since:2009	1
review_count:500-600;useful:800-900	1
funny:500-600;useful:1300-1400	1
funny:700-800;review_count:300-400	1
review_count:500-600;useful:1300-1400	1
fans:40-50;useful:1300-1400	1
fans:90-100;yelping_since:2006	1
fans:80-90;review_count:300-400	1
average_stars:4.0-4.5;cool:800-900	1
fans:120-130;yelping_since:2007	1
cool:200-300;fans:0-10	1
average_stars:4.0-4.5;fans:90-100	1
cool:500-600;useful:700-800	1
funny:100-200;useful:800-900	1
cool:500-600;funny:500-600	1
funny:200-300;useful:1100-1200	1
funny:600-700;review_count:300-400	1
useful:1600-1700;yelping_since:2010	1
fans:>200;yelping_since:2006	1
cool:500-600;review_count:900-1000	1
cool:600-700;fans:80-90	1
funny:>1000;useful:1700-1800	1
fans:100-110;review_count:600-700	1
useful:900-1000;yelping_since:2008	1
funny:500-600;review_count:800-900	1
fans:70-80;review_count:300-400	1
useful:700-800;yelping_since:2006	1
useful:1800-1900;yelping_since:2010	1
fans:50-60;useful:1800-1900	1
useful:1600-1700;yelping_since:2011	1
fans:80-90;useful:1900-2000	1
cool:>1000;review_count:100-200	1
cool:>1000;yelping_since:2005	1
fans:50-60;useful:1700-1800	1
average_stars:4.0-4.5;useful:1200-1300	1
cool:700-800;yelping_since:2006	1
cool:600-700;yelping_since:2008	1
cool:900-1000;funny:300-400	1
fans:60-70;useful:1900-2000	1
funny:500-600;yelping_since:2010	1
cool:300-400;review_count:700-800	1
fans:60-70;review_count:500-600	1
fans:>200;review_count:700-800	1
useful:1000-1100;yelping_since:2010	1
average_stars:3.5-4.0;useful:1700-1800	1
cool:700-800;yelping_since:2010	1
cool:500-600;review_count:200-300	1
funny:100-200;yelping_since:2005	1
average_stars:4.0-4.5;useful:800-900	1
cool:200-300;useful:700-800	1
fans:20-30;useful:1400-1500	1
review_count:200-300;yelping_since:2012	1
fans:50-60;useful:1300-1400	1
cool:700-800;useful:800-900	1
review_count:500-600;yelping_since:2006	1
cool:300-400;useful:400-500	1
cool:900-1000;useful:1300-1400	1
review_count:700-800;useful:1900-2000	1
review_count:600-700;useful:1800-1900	1
average_stars:3.5-4.0;useful:1800-1900	1
cool:600-700;review_count:500-600	1
funny:500-600;review_count:300-400	1
funny:700-800;yelping_since:2010	1
average_stars:4.0-4.5;useful:1300-1400	1
average_stars:3.0-3.5;useful:700-800	1
fans:180-190;funny:>1000	1
review_count:600-700;yelping_since:2005	1
average_stars:3.0-3.5;useful:800-900	1
useful:800-900;yelping_since:2006	1
funny:800-900;yelping_since:2010	1
review_count:500-600;useful:1500-1600	1
review_count:400-500;useful:1700-1800	1
cool:700-800;review_count:400-500	1
fans:50-60;funny:500-600	1
review_count:600-700;useful:1100-1200	1
fans:40-50;review_count:700-800	1
cool:0-100;review_count:300-400	1
funny:800-900;review_count:500-600	1
fans:30-40;useful:1600-1700	1
funny:500-600;useful:1000-1100	1
funny:500-600;useful:900-1000	1
useful:0-100;yelping_since:2007	1
cool:200-300;useful:800-900	1
useful:>2000;yelping_since:2005	1
cool:700-800;funny:300-400	1
fans:70-80;funny:300-400	1
cool:0-100;funny:0-100;review_count:100-200	155
cool:0-100;fans:0-10;funny:0-100	147
fans:0-10;funny:0-100;review_count:100-200	141
cool:0-100;fans:0-10;review_count:100-200	130
average_stars:3.5-4.0;funny:0-100;review_count:100-200	101
cool:>1000;funny:>1000;useful:>2000	100
average_stars:3.5-4.0;cool:0-100;funny:0-100	96
cool:0-100;funny:0-100;useful:100-200	94
average_stars:3.5-4.0;fans:0-10;funny:0-100	90
average_stars:3.5-4.0;cool:0-100;review_count:100-200	86
funny:0-100;review_count:100-200;useful:100-200	86
cool:0-100;review_count:100-200;useful:100-200	86
average_stars:3.5-4.0;fans:0-10;review_count:100-200	81
fans:0-10;funny:0-100;useful:100-200	80
cool:0-100;fans:0-10;useful:100-200	79
average_stars:3.5-4.0;cool:>1000;funny:>1000	79
average_stars:3.5-4.0;cool:>1000;useful:>2000	77
average_stars:3.5-4.0;cool:0-100;fans:0-10	75
fans:0-10;review_count:100-200;useful:100-200	73
average_stars:3.5-4.0;funny:>1000;useful:>2000	69
average_stars:3.5-4.0;cool:100-200;fans:10-20	66
funny:0-100;review_count:100-200;useful:200-300	58
average_stars:4.0-4.5;funny:0-100;review_count:100-200	55
average_stars:3.5-4.0;cool:100-200;funny:100-200	54
average_stars:3.5-4.0;fans:10-20;review_count:100-200	52
average_stars:4.0-4.5;cool:0-100;funny:0-100	52
average_stars:3.5-4.0;fans:10-20;funny:100-200	52
funny:0-100;review_count:100-200;yelping_since:2009	51
cool:0-100;funny:0-100;useful:200-300	51
cool:0-100;funny:0-100;yelping_since:2010	49
average_stars:3.5-4.0;cool:0-100;useful:100-200	49
average_stars:3.5-4.0;funny:0-100;useful:100-200	48
average_stars:3.5-4.0;review_count:100-200;useful:200-300	47
cool:100-200;fans:10-20;funny:100-200	47
average_stars:3.5-4.0;funny:0-100;useful:200-300	47
fans:0-10;review_count:100-200;useful:200-300	46
average_stars:4.0-4.5;fans:0-10;funny:0-100	46
cool:0-100;review_count:100-200;useful:200-300	46
fans:0-10;funny:0-100;useful:200-300	46
cool:0-100;funny:0-100;yelping_since:2009	46
fans:0-10;funny:0-100;yelping_since:2010	45
fans:0-10;review_count:100-200;yelping_since:2009	45
cool:0-100;review_count:100-200;yelping_since:2009	44
average_stars:4.0-4.5;cool:0-100;review_count:100-200	44
average_stars:3.5-4.0;review_count:100-200;useful:100-200	43
cool:0-100;fans:0-10;yelping_since:2010	43
average_stars:4.0-4.5;fans:0-10;review_count:100-200	43
fans:0-10;funny:0-100;yelping_since:2009	43
average_stars:3.5-4.0;cool:100-200;useful:300-400	42
funny:0-100;review_count:100-200;yelping_since:2010	42
cool:0-100;review_count:100-200;yelping_since:2010	42
cool:0-100;fans:0-10;useful:200-300	42
average_stars:4.0-4.5;cool:0-100;fans:0-10	41
fans:0-10;review_count:100-200;yelping_since:2010	41
average_stars:3.5-4.0;fans:10-20;funny:0-100	40
cool:0-100;fans:0-10;yelping_since:2009	40
fans:10-20;funny:0-100;review_count:100-200	39
funny:0-100;review_count:100-200;yelping_since:2008	38
average_stars:3.5-4.0;cool:100-200;funny:0-100	38
average_stars:3.5-4.0;fans:0-10;useful:100-200	38
cool:100-200;fans:10-20;review_count:200-300	37
average_stars:3.5-4.0;cool:100-200;review_count:100-200	37
average_stars:3.5-4.0;review_count:100-200;yelping_since:2008	37
average_stars:3.5-4.0;fans:10-20;review_count:200-300	36
cool:100-200;fans:10-20;useful:300-400	36
average_stars:3.5-4.0;cool:100-200;review_count:200-300	34
average_stars:3.5-4.0;cool:0-100;useful:200-300	34
average_stars:4.0-4.5;review_count:100-200;useful:100-200	34
average_stars:3.5-4.0;fans:0-10;useful:200-300	34
average_stars:3.5-4.0;funny:0-100;yelping_since:2010	34
average_stars:3.5-4.0;funny:0-100;yelping_since:2009	34
average_stars:4.0-4.5;funny:0-100;useful:100-200	33
cool:100-200;funny:100-200;useful:300-400	32
cool:>1000;funny:>1000;yelping_since:2007	32
cool:100-200;review_count:100-200;useful:200-300	31
cool:100-200;funny:0-100;review_count:100-200	31
average_stars:4.0-4.5;cool:0-100;useful:100-200	31
average_stars:3.5-4.0;review_count:100-200;yelping_since:2009	31
fans:0-10;review_count:100-200;yelping_since:2008	30
average_stars:3.5-4.0;fans:10-20;useful:300-400	30
cool:100-200;fans:10-20;review_count:100-200	30
cool:0-100;fans:10-20;funny:0-100	30
average_stars:3.0-3.5;cool:0-100;fans:0-10	29
average_stars:4.0-4.5;fans:0-10;useful:100-200	29
average_stars:3.5-4.0;cool:200-300;funny:100-200	29
average_stars:3.5-4.0;funny:0-100;yelping_since:2008	29
average_stars:4.0-4.5;cool:>1000;funny:>1000	29
cool:0-100;funny:0-100;yelping_since:2008	29
cool:100-200;funny:0-100;useful:200-300	29
cool:100-200;fans:10-20;funny:0-100	28
average_stars:3.0-3.5;fans:0-10;review_count:100-200	28
fans:0-10;funny:0-100;yelping_since:2008	28
cool:100-200;fans:10-20;yelping_since:2009	27
cool:0-100;funny:0-100;useful:0-100	27
