combo_length	combo	record_id	syn_count	sen_count
3	average_stars:3.5-4.0 AND funny:300-400 AND useful:500-600	680	1	8
3	average_stars:4.0-4.5 AND fans:20-30 AND useful:800-900	1084	1	2
3	average_stars:4.0-4.5 AND cool:500-600 AND yelping_since:2009	447	1	2
3	average_stars:4.0-4.5 AND funny:300-400 AND yelping_since:2006	1221	1	4
3	fans:30-40 AND useful:1600-1700 AND yelping_since:2010	952	1	2
3	average_stars:4.0-4.5 AND cool:300-400 AND useful:300-400	1203	1	2
3	average_stars:3.0-3.5 AND fans:70-80 AND funny:>1000	859	1	2
3	average_stars:3.5-4.0 AND cool:900-1000 AND yelping_since:2006	833	1	2
3	average_stars:4.0-4.5 AND cool:500-600 AND yelping_since:2011	959	1	2
3	fans:100-110 AND funny:>1000 AND review_count:300-400	393	1	2
3	fans:10-20 AND review_count:400-500 AND yelping_since:2010	810	1	4
3	average_stars:3.0-3.5 AND useful:500-600 AND yelping_since:2010	955	1	2
3	average_stars:3.0-3.5 AND cool:300-400 AND useful:800-900	879	1	2
3	average_stars:3.5-4.0 AND cool:>1000 AND fans:180-190	508	1	2
3	average_stars:4.0-4.5 AND review_count:200-300 AND useful:200-300	370	1	4
3	cool:900-1000 AND review_count:400-500 AND useful:1300-1400	1081	1	2
3	fans:40-50 AND funny:200-300 AND review_count:400-500	435	1	2
3	funny:300-400 AND useful:700-800 AND yelping_since:2011	603	1	2
3	cool:>1000 AND fans:60-70 AND review_count:800-900	847	1	4
3	fans:20-30 AND review_count:100-200 AND useful:500-600	261	1	4
3	average_stars:3.5-4.0 AND fans:110-120 AND review_count:900-1000	482	1	2
3	average_stars:4.0-4.5 AND cool:800-900 AND yelping_since:2008	913	1	2
3	funny:200-300 AND review_count:500-600 AND useful:500-600	823	1	2
3	fans:30-40 AND review_count:500-600 AND yelping_since:2009	1129	1	4
3	cool:>1000 AND review_count:300-400 AND yelping_since:2009	407	1	2
3	average_stars:3.0-3.5 AND funny:200-300 AND useful:600-700	681	1	2
3	fans:20-30 AND funny:400-500 AND review_count:400-500	794	1	4
3	funny:200-300 AND useful:900-1000 AND yelping_since:2006	891	1	2
3	average_stars:3.0-3.5 AND cool:>1000 AND useful:1500-1600	918	1	2
3	fans:20-30 AND funny:400-500 AND useful:900-1000	883	1	2
3	cool:300-400 AND funny:200-300 AND yelping_since:2006	513	1	2
3	cool:100-200 AND useful:500-600 AND yelping_since:2009	409	1	4
3	average_stars:3.5-4.0 AND fans:30-40 AND useful:900-1000	795	1	4
3	cool:200-300 AND fans:20-30 AND funny:300-400	607	1	4
3	average_stars:4.0-4.5 AND funny:300-400 AND useful:700-800	735	1	2
3	fans:30-40 AND funny:300-400 AND review_count:300-400	392	1	2
3	average_stars:3.5-4.0 AND fans:20-30 AND funny:600-700	552	1	2
3	fans:30-40 AND useful:400-500 AND yelping_since:2011	963	1	2
3	cool:400-500 AND funny:300-400 AND review_count:100-200	626	1	2
3	cool:300-400 AND fans:20-30 AND useful:700-800	505	1	4
3	cool:300-400 AND fans:40-50 AND useful:800-900	601	1	4
3	funny:>1000 AND review_count:400-500 AND useful:1700-1800	1083	1	2
3	review_count:300-400 AND useful:1400-1500 AND yelping_since:2007	1285	1	2
3	funny:200-300 AND review_count:500-600 AND useful:900-1000	447	1	2
3	review_count:100-200 AND useful:500-600 AND yelping_since:2010	319	1	4
3	average_stars:3.5-4.0 AND useful:1600-1700 AND yelping_since:2010	952	1	4
3	average_stars:3.5-4.0 AND cool:400-500 AND funny:100-200	506	1	2
3	fans:90-100 AND useful:>2000 AND yelping_since:2010	956	1	2
3	average_stars:3.5-4.0 AND funny:200-300 AND review_count:600-700	836	1	4
3	cool:>1000 AND fans:>200 AND review_count:900-1000	483	1	2
3	funny:400-500 AND review_count:300-400 AND yelping_since:2008	764	1	2
3	fans:90-100 AND useful:>2000 AND yelping_since:2007	206	1	2
3	average_stars:4.0-4.5 AND cool:400-500 AND fans:10-20	526	1	2
3	average_stars:3.5-4.0 AND review_count:400-500 AND useful:1100-1200	1104	1	2
3	review_count:400-500 AND useful:1000-1100 AND yelping_since:2010	1307	1	2
3	cool:400-500 AND funny:300-400 AND review_count:600-700	1135	1	2
3	fans:40-50 AND useful:800-900 AND yelping_since:2011	1268	1	2
3	funny:200-300 AND review_count:400-500 AND useful:1000-1100	1078	1	6
3	fans:30-40 AND review_count:200-300 AND useful:500-600	698	1	4
3	average_stars:3.0-3.5 AND cool:300-400 AND funny:200-300	681	1	4
3	average_stars:4.0-4.5 AND funny:100-200 AND yelping_since:2011	786	1	4
3	cool:>1000 AND useful:1900-2000 AND yelping_since:2009	938	1	2
3	fans:10-20 AND useful:600-700 AND yelping_since:2006	750	1	2
3	cool:100-200 AND review_count:300-400 AND useful:200-300	381	1	4
3	average_stars:3.5-4.0 AND fans:180-190 AND useful:>2000	508	1	2
3	cool:200-300 AND funny:100-200 AND yelping_since:2011	786	1	6
3	average_stars:4.0-4.5 AND funny:200-300 AND review_count:500-600	447	1	2
3	cool:400-500 AND review_count:700-800 AND yelping_since:2006	1155	1	2
3	fans:20-30 AND funny:200-300 AND useful:600-700	600	1	2
3	cool:400-500 AND useful:600-700 AND yelping_since:2009	1018	1	2
3	average_stars:3.0-3.5 AND fans:40-50 AND funny:>1000	1075	1	2
3	cool:400-500 AND funny:200-300 AND yelping_since:2008	546	1	4
3	fans:20-30 AND funny:100-200 AND yelping_since:2010	598	1	6
3	cool:900-1000 AND review_count:600-700 AND yelping_since:2008	1150	1	2
3	funny:>1000 AND review_count:700-800 AND yelping_since:2010	844	1	2
3	average_stars:3.5-4.0 AND fans:50-60 AND review_count:400-500	420	1	4
3	average_stars:3.5-4.0 AND fans:60-70 AND funny:200-300	546	1	2
3	fans:90-100 AND review_count:500-600 AND yelping_since:2010	1323	1	2
3	cool:>1000 AND review_count:600-700 AND yelping_since:2006	832	1	4
3	cool:200-300 AND funny:400-500 AND review_count:100-200	608	1	2
3	fans:0-10 AND useful:300-400 AND yelping_since:2011	237	1	4
3	funny:300-400 AND review_count:500-600 AND yelping_since:2008	1127	1	2
3	cool:200-300 AND funny:100-200 AND useful:700-800	504	1	6
3	fans:70-80 AND review_count:400-500 AND yelping_since:2007	1304	1	2
3	average_stars:3.5-4.0 AND fans:40-50 AND useful:700-800	506	1	4
3	cool:100-200 AND review_count:400-500 AND yelping_since:2008	1096	1	2
3	funny:300-400 AND review_count:300-400 AND yelping_since:2008	1054	1	2
3	fans:30-40 AND funny:300-400 AND review_count:400-500	1295	1	2
3	cool:400-500 AND fans:40-50 AND yelping_since:2008	1235	1	2
3	average_stars:4.0-4.5 AND fans:30-40 AND funny:400-500	1171	1	2
3	average_stars:3.5-4.0 AND cool:900-1000 AND useful:1500-1600	917	1	2
3	average_stars:3.5-4.0 AND cool:>1000 AND review_count:100-200	980	1	2
3	average_stars:3.5-4.0 AND cool:800-900 AND yelping_since:2008	908	1	4
3	average_stars:3.0-3.5 AND cool:200-300 AND funny:200-300	555	1	2
3	average_stars:3.5-4.0 AND fans:10-20 AND review_count:400-500	810	1	6
3	cool:300-400 AND funny:300-400 AND review_count:600-700	1134	1	2
3	fans:40-50 AND funny:>1000 AND yelping_since:2010	593	1	2
3	funny:200-300 AND review_count:700-800 AND yelping_since:2007	842	1	2
3	fans:20-30 AND funny:400-500 AND useful:800-900	794	1	2
3	cool:900-1000 AND review_count:400-500 AND yelping_since:2007	1092	1	2
3	cool:300-400 AND review_count:100-200 AND yelping_since:2007	275	1	4
3	average_stars:3.0-3.5 AND review_count:300-400 AND useful:500-600	401	1	2
3	cool:400-500 AND fans:30-40 AND review_count:300-400	392	1	4
3	average_stars:4.0-4.5 AND funny:100-200 AND yelping_since:2010	716	1	6
3	cool:400-500 AND fans:50-60 AND funny:300-400	857	1	4
3	average_stars:3.5-4.0 AND fans:90-100 AND useful:1200-1300	1141	1	2
3	funny:200-300 AND review_count:100-200 AND useful:400-500	624	1	6
3	fans:60-70 AND review_count:600-700 AND useful:1100-1200	1140	1	2
3	average_stars:4.0-4.5 AND fans:20-30 AND funny:0-100	970	1	4
3	fans:20-30 AND funny:100-200 AND yelping_since:2006	887	1	4
3	average_stars:3.5-4.0 AND fans:40-50 AND funny:500-600	899	1	2
3	fans:20-30 AND funny:200-300 AND useful:700-800	559	1	4
3	fans:20-30 AND funny:>1000 AND review_count:400-500	1074	1	2
3	fans:0-10 AND funny:100-200 AND yelping_since:2010	662	1	4
3	fans:10-20 AND funny:100-200 AND yelping_since:2005	264	1	2
3	cool:300-400 AND funny:200-300 AND review_count:700-800	841	1	2
3	cool:400-500 AND funny:300-400 AND yelping_since:2006	392	1	2
3	average_stars:4.0-4.5 AND review_count:400-500 AND yelping_since:2011	1105	1	2
3	cool:0-100 AND fans:10-20 AND review_count:400-500	790	1	2
3	average_stars:4.0-4.5 AND funny:200-300 AND yelping_since:2006	891	1	2
3	fans:0-10 AND funny:200-300 AND review_count:300-400	401	1	4
3	average_stars:3.0-3.5 AND cool:300-400 AND funny:300-400	875	1	4
3	cool:600-700 AND funny:600-700 AND review_count:200-300	674	1	2
3	fans:30-40 AND funny:400-500 AND review_count:500-600	1129	1	2
3	cool:300-400 AND useful:500-600 AND yelping_since:2007	275	1	6
3	cool:400-500 AND fans:50-60 AND yelping_since:2006	1155	1	4
3	fans:80-90 AND funny:>1000 AND review_count:600-700	450	1	4
3	cool:500-600 AND funny:500-600 AND useful:1000-1100	1185	1	2
3	cool:0-100 AND funny:100-200 AND yelping_since:2007	272	1	4
3	average_stars:3.5-4.0 AND funny:100-200 AND useful:800-900	404	1	4
3	cool:>1000 AND funny:>1000 AND useful:1900-2000	938	1	6
3	average_stars:4.0-4.5 AND fans:40-50 AND yelping_since:2010	593	1	4
3	cool:400-500 AND fans:30-40 AND funny:300-400	392	1	4
3	funny:400-500 AND review_count:100-200 AND yelping_since:2007	635	1	2
3	cool:400-500 AND useful:900-1000 AND yelping_since:2008	924	1	2
3	fans:0-10 AND review_count:300-400 AND useful:400-500	731	1	2
3	cool:200-300 AND funny:200-300 AND useful:800-900	880	1	2
3	cool:200-300 AND funny:400-500 AND useful:500-600	709	1	2
3	average_stars:4.0-4.5 AND review_count:500-600 AND useful:1500-1600	1115	1	2
3	fans:0-10 AND funny:200-300 AND yelping_since:2008	401	1	4
3	cool:0-100 AND review_count:400-500 AND yelping_since:2010	811	1	2
3	average_stars:3.5-4.0 AND useful:1200-1300 AND yelping_since:2005	1142	1	2
3	fans:0-10 AND funny:200-300 AND review_count:100-200	625	1	4
3	funny:200-300 AND review_count:200-300 AND useful:200-300	703	1	2
3	cool:>1000 AND fans:40-50 AND yelping_since:2009	928	1	2
3	average_stars:3.0-3.5 AND cool:900-1000 AND fans:40-50	1165	1	2
3	average_stars:3.0-3.5 AND review_count:400-500 AND yelping_since:2008	805	1	4
3	funny:>1000 AND review_count:700-800 AND yelping_since:2006	465	1	2
3	cool:200-300 AND fans:10-20 AND yelping_since:2009	572	1	4
3	fans:>200 AND review_count:900-1000 AND useful:>2000	483	1	2
3	cool:300-400 AND review_count:300-400 AND useful:600-700	1037	1	2
3	fans:20-30 AND review_count:200-300 AND yelping_since:2011	1024	1	2
3	average_stars:3.5-4.0 AND funny:700-800 AND yelping_since:2008	1239	1	2
3	average_stars:3.0-3.5 AND cool:300-400 AND fans:10-20	583	1	6
3	average_stars:4.0-4.5 AND fans:60-70 AND funny:>1000	510	1	4
3	average_stars:3.0-3.5 AND funny:400-500 AND useful:600-700	558	1	2
3	cool:>1000 AND useful:1600-1700 AND yelping_since:2011	962	1	2
3	cool:>1000 AND fans:70-80 AND funny:900-1000	573	1	2
3	cool:400-500 AND funny:400-500 AND useful:900-1000	883	1	2
3	fans:40-50 AND review_count:600-700 AND yelping_since:2008	1149	1	2
3	average_stars:4.0-4.5 AND fans:30-40 AND review_count:400-500	1105	1	6
3	fans:50-60 AND review_count:500-600 AND yelping_since:2008	1125	1	2
3	fans:30-40 AND useful:500-600 AND yelping_since:2009	223	1	2
3	average_stars:4.0-4.5 AND fans:20-30 AND yelping_since:2011	1065	1	2
3	fans:10-20 AND review_count:200-300 AND useful:700-800	712	1	2
3	cool:500-600 AND review_count:400-500 AND yelping_since:2008	805	1	2
3	cool:>1000 AND funny:900-1000 AND yelping_since:2009	573	1	4
3	cool:>1000 AND review_count:300-400 AND yelping_since:2010	1062	1	4
3	average_stars:4.0-4.5 AND review_count:200-300 AND yelping_since:2008	1004	1	4
3	cool:400-500 AND fans:60-70 AND yelping_since:2008	546	1	2
3	average_stars:4.0-4.5 AND fans:70-80 AND review_count:300-400	1029	1	2
3	average_stars:3.0-3.5 AND funny:200-300 AND yelping_since:2007	1000	1	2
3	average_stars:3.0-3.5 AND funny:0-100 AND useful:0-100	487	1	4
3	average_stars:3.0-3.5 AND fans:10-20 AND funny:200-300	692	1	6
3	cool:600-700 AND review_count:300-400 AND yelping_since:2009	1056	1	2
3	cool:400-500 AND funny:400-500 AND useful:700-800	1041	1	2
3	average_stars:3.0-3.5 AND cool:0-100 AND yelping_since:2008	541	1	2
3	cool:>1000 AND fans:80-90 AND yelping_since:2006	1219	1	2
3	cool:100-200 AND fans:20-30 AND review_count:100-200	258	1	4
3	cool:400-500 AND fans:30-40 AND review_count:500-600	1116	1	2
3	average_stars:3.5-4.0 AND cool:600-700 AND useful:800-900	882	1	4
3	cool:600-700 AND fans:30-40 AND yelping_since:2010	714	1	2
3	average_stars:4.0-4.5 AND fans:90-100 AND useful:>2000	956	1	2
3	average_stars:3.0-3.5 AND cool:700-800 AND fans:30-40	1164	1	2
3	cool:500-600 AND funny:300-400 AND review_count:200-300	685	1	2
3	funny:200-300 AND useful:400-500 AND yelping_since:2010	954	1	4
3	cool:>1000 AND fans:100-110 AND yelping_since:2007	393	1	2
3	average_stars:3.5-4.0 AND cool:500-600 AND review_count:200-300	685	1	2
3	average_stars:3.5-4.0 AND review_count:400-500 AND useful:900-1000	795	1	2
3	average_stars:3.0-3.5 AND review_count:600-700 AND useful:>2000	457	1	2
3	cool:200-300 AND review_count:300-400 AND yelping_since:2011	786	1	2
3	cool:300-400 AND fans:10-20 AND useful:800-900	881	1	2
3	average_stars:3.5-4.0 AND funny:700-800 AND yelping_since:2010	719	1	2
3	fans:80-90 AND funny:800-900 AND review_count:500-600	1313	1	2
3	average_stars:3.5-4.0 AND fans:20-30 AND funny:>1000	1074	1	4
3	average_stars:3.0-3.5 AND cool:300-400 AND yelping_since:2007	1228	1	2
3	fans:20-30 AND review_count:400-500 AND yelping_since:2010	1100	1	6
3	average_stars:3.0-3.5 AND fans:20-30 AND useful:500-600	261	1	4
3	fans:40-50 AND review_count:600-700 AND yelping_since:2007	1330	1	2
3	cool:300-400 AND fans:0-10 AND yelping_since:2007	275	1	2
3	average_stars:3.5-4.0 AND cool:200-300 AND useful:700-800	504	1	8
3	cool:300-400 AND review_count:600-700 AND yelping_since:2010	1335	1	2
3	fans:0-10 AND useful:500-600 AND yelping_since:2008	401	1	4
3	funny:200-300 AND useful:600-700 AND yelping_since:2009	710	1	4
3	fans:30-40 AND funny:>1000 AND yelping_since:2008	914	1	2
3	average_stars:3.5-4.0 AND cool:400-500 AND useful:700-800	506	1	8
3	average_stars:3.5-4.0 AND cool:600-700 AND useful:1100-1200	1114	1	4
3	review_count:700-800 AND useful:1000-1100 AND yelping_since:2007	842	1	2
3	cool:500-600 AND fans:30-40 AND yelping_since:2008	907	1	2
3	funny:100-200 AND review_count:100-200 AND yelping_since:2011	668	1	6
3	cool:800-900 AND funny:500-600 AND useful:1400-1500	1193	1	2
3	cool:400-500 AND fans:30-40 AND yelping_since:2006	392	1	2
3	cool:200-300 AND fans:0-10 AND review_count:300-400	1278	1	2
3	cool:100-200 AND fans:20-30 AND useful:400-500	385	1	6
3	cool:500-600 AND funny:300-400 AND yelping_since:2006	886	1	2
3	average_stars:4.0-4.5 AND fans:30-40 AND yelping_since:2009	1244	1	4
3	average_stars:4.0-4.5 AND cool:300-400 AND review_count:200-300	334	1	4
3	average_stars:3.5-4.0 AND funny:500-600 AND yelping_since:2009	1057	1	4
3	cool:100-200 AND fans:20-30 AND review_count:400-500	788	1	4
3	cool:200-300 AND fans:40-50 AND yelping_since:2010	234	1	2
3	average_stars:3.0-3.5 AND cool:>1000 AND fans:70-80	859	1	2
3	funny:100-200 AND review_count:500-600 AND yelping_since:2008	820	1	2
3	average_stars:4.0-4.5 AND funny:100-200 AND useful:500-600	334	1	6
3	average_stars:4.0-4.5 AND funny:400-500 AND review_count:300-400	1049	1	2
3	fans:20-30 AND useful:200-300 AND yelping_since:2011	1024	1	2
3	average_stars:3.0-3.5 AND fans:30-40 AND funny:>1000	932	1	2
3	average_stars:3.5-4.0 AND fans:50-60 AND yelping_since:2008	1125	1	6
3	cool:300-400 AND fans:20-30 AND yelping_since:2009	942	1	6
3	funny:200-300 AND review_count:100-200 AND useful:300-400	972	1	4
3	fans:40-50 AND funny:400-500 AND useful:1000-1100	1183	1	2
3	funny:500-600 AND review_count:300-400 AND yelping_since:2009	1057	1	2
3	average_stars:3.5-4.0 AND fans:60-70 AND review_count:500-600	442	1	2
3	fans:120-130 AND useful:>2000 AND yelping_since:2010	235	1	2
3	cool:400-500 AND review_count:700-800 AND useful:1000-1100	842	1	2
3	cool:400-500 AND review_count:500-600 AND useful:800-900	1116	1	2
3	average_stars:3.5-4.0 AND fans:30-40 AND funny:600-700	674	1	4
3	average_stars:3.5-4.0 AND cool:600-700 AND yelping_since:2008	912	1	6
3	funny:200-300 AND useful:600-700 AND yelping_since:2010	600	1	2
3	average_stars:3.5-4.0 AND cool:>1000 AND useful:1700-1800	869	1	6
3	fans:20-30 AND funny:100-200 AND useful:800-900	404	1	4
3	cool:300-400 AND fans:30-40 AND yelping_since:2009	806	1	4
3	cool:500-600 AND review_count:400-500 AND useful:1400-1500	1082	1	2
3	average_stars:4.0-4.5 AND review_count:500-600 AND useful:900-1000	447	1	2
3	fans:30-40 AND funny:>1000 AND yelping_since:2009	932	1	2
3	average_stars:3.5-4.0 AND cool:500-600 AND useful:1100-1200	1109	1	6
3	cool:300-400 AND fans:10-20 AND funny:200-300	503	1	6
3	fans:40-50 AND funny:300-400 AND yelping_since:2009	576	1	4
3	average_stars:3.5-4.0 AND fans:10-20 AND review_count:500-600	1107	1	6
3	funny:200-300 AND review_count:600-700 AND useful:1100-1200	1140	1	2
3	cool:500-600 AND funny:200-300 AND review_count:500-600	447	1	4
3	cool:600-700 AND fans:30-40 AND funny:600-700	674	1	2
3	cool:400-500 AND fans:40-50 AND review_count:600-700	828	1	2
3	average_stars:3.0-3.5 AND cool:700-800 AND review_count:700-800	1337	1	2
3	cool:800-900 AND fans:40-50 AND funny:800-900	1179	1	2
3	cool:600-700 AND funny:600-700 AND useful:1100-1200	1186	1	2
3	fans:60-70 AND review_count:400-500 AND yelping_since:2010	1101	1	2
3	review_count:300-400 AND useful:200-300 AND yelping_since:2007	1286	1	2
3	average_stars:3.5-4.0 AND review_count:400-500 AND useful:500-600	424	1	4
3	funny:200-300 AND useful:400-500 AND yelping_since:2007	534	1	2
3	average_stars:3.0-3.5 AND funny:300-400 AND review_count:100-200	293	1	4
3	cool:200-300 AND review_count:100-200 AND yelping_since:2008	645	1	6
3	average_stars:4.0-4.5 AND useful:300-400 AND yelping_since:2007	533	1	2
3	fans:60-70 AND useful:1400-1500 AND yelping_since:2007	531	1	2
3	average_stars:3.5-4.0 AND useful:400-500 AND yelping_since:2011	380	1	2
3	average_stars:3.0-3.5 AND fans:20-30 AND useful:800-900	879	1	2
3	average_stars:3.5-4.0 AND cool:200-300 AND yelping_since:2005	264	1	2
3	fans:30-40 AND funny:0-100 AND review_count:300-400	730	1	2
3	cool:300-400 AND fans:40-50 AND review_count:400-500	435	1	2
3	average_stars:3.0-3.5 AND cool:>1000 AND fans:80-90	561	1	2
3	cool:200-300 AND funny:0-100 AND review_count:400-500	791	1	2
3	fans:30-40 AND review_count:400-500 AND yelping_since:2008	1095	1	4
3	funny:100-200 AND useful:500-600 AND yelping_since:2007	690	1	4
3	cool:200-300 AND review_count:300-400 AND yelping_since:2008	400	1	6
3	average_stars:4.0-4.5 AND review_count:200-300 AND useful:500-600	334	1	4
3	cool:>1000 AND fans:100-110 AND review_count:300-400	393	1	2
3	cool:600-700 AND review_count:400-500 AND useful:1300-1400	801	1	2
3	fans:80-90 AND review_count:500-600 AND useful:1500-1600	1115	1	2
3	cool:100-200 AND funny:200-300 AND review_count:300-400	390	1	6
3	average_stars:4.0-4.5 AND funny:300-400 AND useful:900-1000	741	1	2
3	average_stars:3.5-4.0 AND fans:40-50 AND review_count:600-700	828	1	4
3	fans:10-20 AND funny:100-200 AND useful:100-200	244	1	4
3	fans:20-30 AND funny:400-500 AND review_count:500-600	1126	1	2
3	average_stars:3.5-4.0 AND fans:60-70 AND useful:1400-1500	531	1	2
3	fans:0-10 AND useful:500-600 AND yelping_since:2007	275	1	2
3	review_count:900-1000 AND useful:>2000 AND yelping_since:2006	486	1	2
3	average_stars:3.5-4.0 AND cool:400-500 AND yelping_since:2006	747	1	4
3	average_stars:3.5-4.0 AND funny:300-400 AND useful:700-800	603	1	6
3	fans:30-40 AND funny:100-200 AND yelping_since:2010	591	1	2
3	average_stars:3.5-4.0 AND cool:200-300 AND review_count:600-700	836	1	2
3	cool:400-500 AND fans:10-20 AND review_count:200-300	1005	1	2
3	average_stars:3.5-4.0 AND fans:80-90 AND yelping_since:2007	537	1	2
3	average_stars:3.0-3.5 AND review_count:500-600 AND useful:500-600	815	1	2
3	fans:40-50 AND review_count:100-200 AND yelping_since:2009	981	1	4
3	fans:90-100 AND review_count:600-700 AND useful:>2000	451	1	2
3	average_stars:3.0-3.5 AND cool:600-700 AND review_count:400-500	1097	1	2
3	average_stars:3.0-3.5 AND review_count:500-600 AND yelping_since:2009	1321	1	2
3	average_stars:3.0-3.5 AND fans:20-30 AND review_count:100-200	261	1	4
3	cool:200-300 AND useful:600-700 AND yelping_since:2009	582	1	2
