selections	count
average_stars:2.5-3.0;funny:0-100	6
useful:1200-1300;yelping_since:2008	6
cool:500-600;yelping_since:2007	6
useful:1600-1700;yelping_since:2006	6
cool:800-900;funny:700-800	6
useful:1900-2000;yelping_since:2009	6
funny:500-600;review_count:600-700	6
fans:20-30;funny:>1000	6
average_stars:3.5-4.0;fans:120-130	6
cool:100-200;review_count:500-600	6
useful:400-500;yelping_since:2006	6
cool:400-500;useful:900-1000	6
cool:100-200;useful:600-700	6
cool:500-600;useful:900-1000	6
funny:400-500;useful:500-600	6
cool:500-600;fans:50-60	6
review_count:800-900;yelping_since:2007	6
cool:400-500;fans:60-70	6
average_stars:3.0-3.5;funny:500-600	6
cool:900-1000;review_count:600-700	6
fans:120-130;useful:>2000	6
average_stars:3.0-3.5;cool:600-700	6
cool:400-500;review_count:500-600	6
cool:>1000;fans:20-30	6
fans:40-50;funny:700-800	6
cool:800-900;yelping_since:2007	6
funny:200-300;review_count:700-800	6
average_stars:2.5-3.0;cool:0-100	6
useful:1300-1400;yelping_since:2009	6
review_count:300-400;useful:200-300	6
cool:500-600;yelping_since:2011	6
average_stars:3.5-4.0;useful:1800-1900	6
useful:1500-1600;yelping_since:2008	6
average_stars:2.5-3.0;fans:0-10	6
review_count:400-500;useful:700-800	6
cool:900-1000;yelping_since:2008	6
cool:600-700;funny:500-600	6
average_stars:3.0-3.5;cool:700-800	6
cool:700-800;funny:500-600	6
review_count:400-500;useful:300-400	6
fans:80-90;review_count:600-700	6
fans:>200;yelping_since:2007	6
fans:30-40;useful:400-500	6
fans:10-20;useful:800-900	6
funny:400-500;useful:800-900	6
cool:600-700;funny:400-500	6
fans:70-80;yelping_since:2009	6
useful:800-900;yelping_since:2009	6
review_count:600-700;useful:1000-1100	6
average_stars:4.0-4.5;useful:800-900	6
cool:800-900;funny:500-600	6
cool:600-700;useful:800-900	6
average_stars:4.5-5.0;funny:0-100	6
funny:400-500;useful:1000-1100	6
fans:40-50;review_count:700-800	6
funny:0-100;useful:500-600	6
funny:>1000;useful:1400-1500	6
cool:800-900;fans:40-50	6
funny:400-500;yelping_since:2006	6
useful:400-500;yelping_since:2011	6
review_count:200-300;useful:1300-1400	6
useful:900-1000;yelping_since:2009	6
fans:20-30;useful:1100-1200	6
average_stars:3.0-3.5;fans:30-40	6
cool:300-400;useful:900-1000	6
funny:500-600;review_count:400-500	6
funny:>1000;useful:1700-1800	6
cool:600-700;yelping_since:2010	6
fans:70-80;yelping_since:2007	6
fans:20-30;review_count:600-700	6
cool:700-800;fans:30-40	6
cool:500-600;yelping_since:2006	6
funny:>1000;yelping_since:2005	5
cool:900-1000;yelping_since:2009	5
fans:30-40;funny:>1000	5
fans:20-30;useful:900-1000	5
fans:>200;review_count:400-500	5
fans:70-80;yelping_since:2006	5
review_count:400-500;useful:900-1000	5
fans:60-70;review_count:300-400	5
fans:30-40;funny:700-800	5
fans:50-60;useful:1200-1300	5
fans:80-90;yelping_since:2008	5
fans:>200;review_count:600-700	5
average_stars:3.0-3.5;review_count:800-900	5
review_count:300-400;useful:1500-1600	5
average_stars:4.0-4.5;cool:800-900	5
review_count:300-400;useful:1600-1700	5
useful:1600-1700;yelping_since:2010	5
review_count:400-500;useful:1300-1400	5
cool:600-700;funny:600-700	5
review_count:300-400;useful:1300-1400	5
useful:1400-1500;yelping_since:2009	5
useful:1100-1200;yelping_since:2007	5
fans:70-80;review_count:700-800	5
average_stars:4.0-4.5;fans:>200	5
funny:400-500;useful:900-1000	5
funny:700-800;review_count:200-300	5
average_stars:4.0-4.5;funny:900-1000	5
average_stars:3.0-3.5;cool:900-1000	5
fans:120-130;funny:>1000	5
average_stars:4.0-4.5;useful:1500-1600	5
cool:>1000;yelping_since:2011	5
cool:500-600;useful:1200-1300	5
funny:800-900;useful:>2000	5
review_count:400-500;useful:1100-1200	5
funny:700-800;yelping_since:2009	5
cool:>1000;funny:400-500	5
funny:700-800;review_count:300-400	5
cool:500-600;funny:500-600	5
funny:200-300;useful:1100-1200	5
fans:50-60;review_count:900-1000	5
cool:700-800;yelping_since:2007	5
cool:>1000;yelping_since:2005	5
cool:>1000;fans:130-140	5
cool:>1000;fans:30-40	5
average_stars:4.0-4.5;useful:1300-1400	5
cool:900-1000;funny:>1000	5
cool:800-900;review_count:600-700	5
funny:700-800;useful:1300-1400	5
fans:20-30;funny:500-600	5
fans:40-50;useful:>2000	5
fans:60-70;review_count:800-900	5
fans:50-60;yelping_since:2011	5
fans:50-60;review_count:400-500	5
fans:30-40;review_count:600-700	5
cool:700-800;yelping_since:2009	5
funny:600-700;review_count:400-500	5
fans:50-60;useful:600-700	5
fans:100-110;yelping_since:2008	5
funny:400-500;useful:>2000	5
useful:800-900;yelping_since:2011	5
funny:0-100;review_count:0-100	5
useful:1200-1300;yelping_since:2010	5
cool:600-700;review_count:200-300	5
cool:900-1000;review_count:700-800	5
funny:600-700;review_count:200-300	5
fans:80-90;yelping_since:2010	5
funny:600-700;review_count:300-400	5
fans:70-80;review_count:300-400	5
review_count:300-400;useful:1700-1800	5
funny:500-600;yelping_since:2010	5
average_stars:4.0-4.5;fans:100-110	5
funny:800-900;yelping_since:2009	5
average_stars:3.0-3.5;useful:800-900	5
fans:50-60;funny:400-500	5
review_count:900-1000;yelping_since:2007	5
cool:300-400;fans:50-60	5
funny:600-700;useful:1100-1200	5
funny:500-600;useful:800-900	5
fans:50-60;review_count:700-800	5
funny:0-100;yelping_since:2012	5
cool:100-200;funny:300-400	5
review_count:600-700;useful:1600-1700	5
average_stars:4.0-4.5;cool:900-1000	5
funny:800-900;yelping_since:2007	5
funny:800-900;review_count:600-700	5
fans:40-50;review_count:100-200	5
fans:20-30;useful:200-300	5
cool:0-100;fans:20-30	5
fans:80-90;funny:800-900	5
review_count:500-600;useful:800-900	5
review_count:100-200;yelping_since:2012	5
cool:0-100;review_count:0-100	5
review_count:900-1000;yelping_since:2008	5
fans:0-10;review_count:0-100	5
fans:30-40;funny:500-600	5
useful:800-900;yelping_since:2006	5
funny:>1000;useful:1800-1900	5
cool:200-300;fans:40-50	5
fans:50-60;review_count:200-300	5
fans:60-70;useful:1000-1100	4
useful:900-1000;yelping_since:2006	4
useful:700-800;yelping_since:2011	4
cool:700-800;yelping_since:2008	4
average_stars:2.5-3.0;yelping_since:2009	4
cool:700-800;fans:20-30	4
cool:900-1000;fans:50-60	4
average_stars:4.0-4.5;cool:700-800	4
cool:700-800;review_count:200-300	4
fans:80-90;useful:1800-1900	4
cool:100-200;useful:700-800	4
review_count:500-600;useful:1200-1300	4
review_count:600-700;useful:1200-1300	4
fans:40-50;useful:1400-1500	4
useful:1100-1200;yelping_since:2006	4
funny:200-300;useful:200-300	4
fans:90-100;funny:500-600	4
fans:110-120;yelping_since:2008	4
useful:700-800;yelping_since:2010	4
useful:1700-1800;yelping_since:2008	4
fans:0-10;yelping_since:2005	4
fans:90-100;yelping_since:2007	4
cool:0-100;review_count:400-500	4
funny:900-1000;yelping_since:2009	4
funny:500-600;useful:1300-1400	4
review_count:500-600;useful:1300-1400	4
fans:80-90;review_count:700-800	4
fans:100-110;review_count:600-700	4
cool:600-700;useful:1300-1400	4
cool:100-200;fans:30-40	4
review_count:400-500;useful:1200-1300	4
cool:800-900;yelping_since:2009	4
cool:600-700;useful:1200-1300	4
fans:90-100;review_count:600-700	4
cool:500-600;useful:1300-1400	4
cool:700-800;review_count:400-500	4
cool:300-400;fans:0-10	4
fans:50-60;useful:1600-1700	4
funny:800-900;review_count:500-600	4
funny:700-800;review_count:400-500	4
cool:600-700;fans:50-60	4
average_stars:4.0-4.5;useful:1700-1800	4
funny:300-400;useful:900-1000	4
fans:40-50;useful:700-800	4
average_stars:2.5-3.0;yelping_since:2010	4
cool:700-800;review_count:300-400	4
review_count:100-200;yelping_since:2005	4
funny:300-400;review_count:700-800	4
fans:60-70;funny:800-900	4
fans:70-80;review_count:800-900	4
funny:700-800;yelping_since:2006	4
cool:900-1000;funny:600-700	4
cool:700-800;review_count:700-800	4
review_count:200-300;useful:1100-1200	4
cool:200-300;review_count:600-700	4
fans:80-90;useful:1500-1600	4
funny:300-400;useful:300-400	4
cool:700-800;funny:200-300	4
cool:900-1000;useful:1600-1700	4
cool:700-800;fans:40-50	4
cool:600-700;useful:1000-1100	4
review_count:300-400;useful:1400-1500	4
useful:1300-1400;yelping_since:2010	4
review_count:200-300;yelping_since:2005	4
cool:900-1000;fans:80-90	4
fans:50-60;yelping_since:2010	4
cool:700-800;useful:1000-1100	4
cool:600-700;fans:80-90	4
useful:>2000;yelping_since:2011	4
useful:1000-1100;yelping_since:2008	4
average_stars:3.0-3.5;useful:1000-1100	4
fans:110-120;yelping_since:2006	4
funny:400-500;useful:1300-1400	4
review_count:400-500;useful:1400-1500	4
funny:100-200;review_count:600-700	4
funny:500-600;useful:1000-1100	4
cool:200-300;useful:800-900	4
cool:700-800;funny:300-400	4
useful:0-100;yelping_since:2011	4
funny:600-700;yelping_since:2006	4
fans:30-40;useful:1000-1100	4
funny:300-400;useful:1000-1100	4
funny:700-800;review_count:700-800	4
fans:30-40;funny:600-700	4
funny:>1000;useful:1300-1400	4
funny:900-1000;useful:1700-1800	4
average_stars:3.0-3.5;fans:80-90	4
funny:500-600;yelping_since:2006	4
fans:70-80;review_count:400-500	4
average_stars:3.0-3.5;useful:1300-1400	4
cool:400-500;yelping_since:2011	4
average_stars:4.0-4.5;cool:600-700	4
funny:>1000;useful:1600-1700	4
funny:800-900;review_count:900-1000	4
fans:50-60;review_count:600-700	4
review_count:100-200;useful:700-800	4
funny:700-800;useful:>2000	4
fans:90-100;yelping_since:2006	4
fans:80-90;review_count:300-400	4
fans:20-30;review_count:800-900	4
fans:90-100;yelping_since:2010	4
cool:300-400;review_count:800-900	4
fans:110-120;review_count:300-400	4
review_count:600-700;useful:1800-1900	4
average_stars:4.0-4.5;yelping_since:2012	4
fans:30-40;useful:900-1000	4
fans:50-60;funny:500-600	4
funny:>1000;yelping_since:2011	4
fans:40-50;useful:1100-1200	4
fans:50-60;useful:900-1000	4
average_stars:4.0-4.5;funny:700-800	4
cool:200-300;useful:200-300	4
fans:0-10;yelping_since:2012	4
average_stars:4.0-4.5;review_count:900-1000	4
average_stars:3.0-3.5;useful:1700-1800	4
funny:600-700;yelping_since:2009	4
cool:400-500;funny:100-200	4
fans:40-50;useful:1200-1300	4
review_count:500-600;useful:900-1000	4
review_count:700-800;useful:800-900	4
cool:900-1000;fans:40-50	4
funny:800-900;yelping_since:2008	4
review_count:300-400;useful:1000-1100	4
useful:1100-1200;yelping_since:2010	4
fans:60-70;yelping_since:2006	4
review_count:900-1000;yelping_since:2006	4
fans:50-60;review_count:100-200	4
cool:300-400;useful:1000-1100	4
fans:40-50;useful:900-1000	4
average_stars:3.0-3.5;useful:0-100	4
useful:1000-1100;yelping_since:2011	4
average_stars:3.0-3.5;useful:1900-2000	4
fans:60-70;useful:1100-1200	4
fans:80-90;review_count:800-900	4
funny:600-700;useful:1800-1900	4
funny:400-500;review_count:700-800	4
useful:1300-1400;yelping_since:2008	4
review_count:500-600;useful:600-700	4
cool:400-500;review_count:700-800	4
useful:1700-1800;yelping_since:2010	4
cool:700-800;yelping_since:2006	4
fans:130-140;useful:>2000	4
useful:1000-1100;yelping_since:2010	4
cool:900-1000;useful:>2000	4
fans:40-50;useful:1800-1900	4
funny:700-800;yelping_since:2010	4
cool:0-100;yelping_since:2012	4
review_count:0-100;useful:100-200	4
fans:70-80;funny:300-400	4
cool:400-500;useful:500-600	3
fans:30-40;useful:1200-1300	3
fans:60-70;review_count:900-1000	3
cool:900-1000;yelping_since:2010	3
fans:20-30;useful:1300-1400	3
average_stars:3.0-3.5;fans:70-80	3
fans:50-60;funny:600-700	3
useful:1700-1800;yelping_since:2007	3
average_stars:4.0-4.5;useful:1800-1900	3
fans:60-70;useful:1600-1700	3
funny:700-800;yelping_since:2011	3
fans:>200;yelping_since:2010	3
funny:900-1000;yelping_since:2008	3
fans:130-140;review_count:600-700	3
review_count:800-900;yelping_since:2008	3
review_count:800-900;useful:1400-1500	3
cool:700-800;review_count:800-900	3
cool:>1000;fans:180-190	3
fans:70-80;yelping_since:2008	3
average_stars:4.0-4.5;yelping_since:2005	3
funny:700-800;useful:1600-1700	3
fans:40-50;useful:1500-1600	3
funny:700-800;useful:1500-1600	3
fans:10-20;yelping_since:2005	3
fans:>200;review_count:500-600	3
fans:180-190;useful:>2000	3
useful:500-600;yelping_since:2011	3
average_stars:3.5-4.0;fans:130-140	3
cool:800-900;useful:1500-1600	3
fans:50-60;useful:1000-1100	3
review_count:200-300;useful:1000-1100	3
funny:300-400;useful:1600-1700	3
fans:50-60;useful:1700-1800	3
fans:70-80;review_count:600-700	3
cool:300-400;review_count:700-800	3
review_count:700-800;useful:1000-1100	3
average_stars:3.0-3.5;useful:1400-1500	3
funny:700-800;review_count:600-700	3
cool:500-600;review_count:600-700	3
cool:800-900;fans:60-70	3
cool:>1000;funny:500-600	3
funny:700-800;yelping_since:2007	3
average_stars:4.0-4.5;useful:1400-1500	3
cool:500-600;funny:600-700	3
funny:800-900;useful:1700-1800	3
fans:60-70;review_count:200-300	3
review_count:300-400;useful:1100-1200	3
fans:80-90;funny:300-400	3
fans:40-50;funny:900-1000	3
fans:60-70;useful:1700-1800	3
fans:40-50;funny:800-900	3
fans:70-80;yelping_since:2010	3
fans:>200;review_count:800-900	3
cool:700-800;fans:90-100	3
review_count:400-500;useful:1800-1900	3
fans:60-70;useful:1500-1600	3
funny:400-500;useful:700-800	3
useful:1100-1200;yelping_since:2009	3
funny:>1000;useful:1500-1600	3
cool:800-900;useful:1200-1300	3
cool:800-900;review_count:500-600	3
cool:700-800;funny:400-500	3
review_count:500-600;yelping_since:2005	3
fans:110-120;yelping_since:2007	3
cool:900-1000;yelping_since:2007	3
cool:900-1000;review_count:500-600	3
funny:0-100;yelping_since:2005	3
fans:120-130;review_count:500-600	3
fans:70-80;useful:1600-1700	3
cool:900-1000;review_count:200-300	3
cool:300-400;useful:1300-1400	3
fans:50-60;useful:800-900	3
fans:120-130;yelping_since:2010	3
cool:500-600;useful:1400-1500	3
average_stars:2.5-3.0;useful:200-300	3
cool:600-700;review_count:700-800	3
useful:1200-1300;yelping_since:2005	3
average_stars:3.0-3.5;useful:1200-1300	3
useful:900-1000;yelping_since:2010	3
cool:700-800;funny:>1000	3
average_stars:4.0-4.5;fans:90-100	3
funny:400-500;useful:1500-1600	3
average_stars:3.0-3.5;cool:500-600	3
funny:500-600;review_count:800-900	3
average_stars:4.0-4.5;funny:600-700	3
cool:900-1000;funny:300-400	3
cool:800-900;fans:80-90	3
fans:60-70;funny:300-400	3
fans:100-110;yelping_since:2009	3
cool:900-1000;useful:1900-2000	3
cool:900-1000;yelping_since:2006	3
average_stars:3.0-3.5;useful:700-800	3
cool:800-900;review_count:300-400	3
review_count:600-700;useful:1100-1200	3
fans:30-40;useful:1600-1700	3
fans:70-80;useful:1900-2000	3
cool:800-900;funny:800-900	3
funny:500-600;review_count:500-600	3
average_stars:4.5-5.0;fans:0-10	3
useful:1400-1500;yelping_since:2006	3
average_stars:3.0-3.5;review_count:0-100	3
fans:90-100;useful:1200-1300	3
cool:0-100;yelping_since:2005	3
funny:500-600;useful:1400-1500	3
fans:10-20;review_count:600-700	3
useful:1800-1900;yelping_since:2006	3
fans:40-50;useful:500-600	3
fans:120-130;review_count:700-800	3
funny:700-800;useful:1200-1300	3
review_count:300-400;useful:1200-1300	3
useful:1700-1800;yelping_since:2009	3
fans:30-40;funny:0-100	3
fans:100-110;yelping_since:2007	3
fans:50-60;review_count:800-900	3
cool:200-300;yelping_since:2005	3
average_stars:3.0-3.5;yelping_since:2005	3
fans:100-110;review_count:400-500	3
fans:20-30;funny:700-800	3
cool:800-900;useful:1100-1200	3
fans:>200;yelping_since:2006	3
useful:1800-1900;yelping_since:2010	3
fans:90-100;review_count:800-900	3
average_stars:4.0-4.5;useful:1200-1300	3
fans:60-70;review_count:500-600	3
fans:50-60;useful:1400-1500	3
average_stars:4.5-5.0;yelping_since:2011	3
funny:100-200;yelping_since:2005	3
cool:400-500;yelping_since:2010	3
cool:900-1000;fans:30-40	3
cool:900-1000;useful:1300-1400	3
funny:500-600;review_count:700-800	3
review_count:400-500;useful:1700-1800	3
useful:>2000;yelping_since:2005	3
cool:900-1000;funny:500-600	3
average_stars:3.5-4.0;fans:140-150	3
average_stars:3.0-3.5;useful:1800-1900	3
fans:0-10;review_count:400-500	3
cool:600-700;funny:700-800	3
fans:70-80;funny:600-700	3
funny:300-400;review_count:800-900	3
cool:700-800;useful:1100-1200	3
cool:600-700;review_count:100-200	3
fans:60-70;funny:700-800	3
fans:130-140;yelping_since:2008	3
funny:900-1000;review_count:500-600	3
average_stars:3.0-3.5;fans:110-120	3
fans:30-40;useful:300-400	3
fans:60-70;funny:600-700	3
useful:1500-1600;yelping_since:2007	3
fans:80-90;review_count:900-1000	3
funny:500-600;useful:>2000	3
review_count:200-300;useful:1200-1300	3
funny:600-700;useful:1900-2000	3
cool:900-1000;funny:700-800	3
cool:600-700;fans:10-20	3
cool:800-900;useful:1400-1500	3
review_count:600-700;useful:800-900	3
cool:>1000;fans:140-150	3
funny:500-600;useful:1100-1200	3
cool:600-700;yelping_since:2011	3
funny:400-500;useful:400-500	3
cool:100-200;review_count:600-700	3
cool:700-800;fans:70-80	3
cool:900-1000;useful:1200-1300	3
review_count:500-600;useful:400-500	3
average_stars:3.5-4.0;yelping_since:2012	3
cool:400-500;funny:500-600	3
cool:900-1000;review_count:400-500	3
fans:>200;review_count:700-800	3
funny:800-900;yelping_since:2006	3
cool:700-800;yelping_since:2010	3
cool:500-600;review_count:200-300	3
funny:300-400;yelping_since:2005	3
fans:80-90;review_count:400-500	3
average_stars:4.5-5.0;cool:100-200	3
cool:700-800;useful:800-900	3
review_count:700-800;useful:1900-2000	3
fans:180-190;funny:>1000	3
review_count:600-700;yelping_since:2005	3
review_count:600-700;useful:600-700	3
useful:1500-1600;yelping_since:2009	3
funny:800-900;yelping_since:2010	3
review_count:500-600;useful:1500-1600	3
review_count:600-700;yelping_since:2011	3
fans:130-140;funny:>1000	3
useful:1200-1300;yelping_since:2007	3
cool:400-500;yelping_since:2005	2
fans:60-70;yelping_since:2011	2
review_count:600-700;useful:1700-1800	2
cool:700-800;useful:1200-1300	2
funny:500-600;useful:1200-1300	2
average_stars:3.0-3.5;fans:>200	2
average_stars:4.0-4.5;fans:110-120	2
useful:1900-2000;yelping_since:2006	2
useful:0-100;yelping_since:2008	2
average_stars:3.0-3.5;useful:900-1000	2
fans:90-100;review_count:500-600	2
fans:100-110;funny:500-600	2
cool:0-100;useful:500-600	2
funny:200-300;useful:1300-1400	2
funny:300-400;review_count:900-1000	2
average_stars:4.5-5.0;yelping_since:2009	2
fans:110-120;review_count:900-1000	2
fans:80-90;funny:200-300	2
fans:70-80;useful:1000-1100	2
funny:300-400;useful:200-300	2
review_count:700-800;useful:1100-1200	2
cool:800-900;useful:1000-1100	2
cool:600-700;yelping_since:2006	2
cool:800-900;review_count:900-1000	2
cool:100-200;fans:40-50	2
fans:60-70;useful:1400-1500	2
fans:150-160;funny:>1000	2
review_count:900-1000;useful:600-700	2
useful:200-300;yelping_since:2005	2
funny:200-300;review_count:800-900	2
cool:800-900;useful:1800-1900	2
funny:100-200;review_count:800-900	2
review_count:300-400;useful:100-200	2
fans:30-40;useful:1400-1500	2
